is_retweet	time	lang	retweet_count	favorite_count	longitude	latitude	handle	source_url	text	original_author	place_full_name
0	2016-06-23 02:04:54	en	715.0	2425.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Proud of 17 years of progress for those with disabilities under the historic #Olmstead ruling. Let's keep going. https://t.co/pSgfiAgAHf		
1	2016-06-23 01:31:01	en	594.0	1185.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	We're looking for fall interns to join us at our Brooklyn HQ for the final stretch of the campaign. Apply today: https://t.co/I6JzVO4adu	HFA	
0	2016-06-23 00:56:45	en	3328.0	7704.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	It’s ridiculous that teachers and nurses have a higher tax rate than many hedge fund managers. https://t.co/oZp5efgjzV		
0	2016-06-22 23:50:00	en	29022.0	48323.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	You*  *offer not valid for Muslims, women, Latinos, African Americans, LGBT Americans, middle-class families ... https://t.co/FTFYAyUFfp		
0	2016-06-22 22:54:31	en	5657.0	12703.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	House Republicans may have cut the cameras, but they can't cut off our voices. We have to act on gun violence. -H https://t.co/lAj28YZDLY		
1	2016-06-22 22:40:02	en	471.0	1215.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	72 yrs ago today, FDR signs the #GIBill, creating opportunity for millions of #veterans, and America too. Let's continue its lasting legacy.	jmurray20	
1	2016-06-22 21:46:11	en	386.0	1180.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Let's celebrate Jo Cox's birthday by carrying on her work and her values.  She'll live on through it.  #MoreInCommon	rosenbergerlm	
0	2016-06-22 21:39:43	und	6433.0	15507.0			realDonaldTrump	http://twitter.com	#Imwithyou https://t.co/tan8BmAuR8 https://t.co/5EZ7X1ZZKh		
0	2016-06-22 21:13:00	en	3037.0	8801.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	No company in America should be able to pay women less for the work they do. https://t.co/2xsOoheJlp		
1	2016-06-22 20:55:43	en	470.0	1314.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Campaign Manager Robby Mook is taking over Hillary's Instagram account today! Follow along: https://t.co/iZyxAfyeSW https://t.co/04e5iXzGL1	HFA	
0	2016-06-22 19:14:37	en	1386.0	4435.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Instead of pitting people against each other, we need to enlist everyone in building our country together.		
0	2016-06-22 19:12:13	en	1824.0	5141.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	We can’t let Trump bankrupt America the way he did his casinos.  We need a new chapter in the American Dream – and it can’t be Chapter 11.		
0	2016-06-22 19:10:22	en	1529.0	3019.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	.@realDonaldTrump’s tax cuts for millionaires &amp; billionaires would add more than $30 trillion to our national debt. https://t.co/cOA3YulFef		
0	2016-06-22 19:07:27	en	882.0	2485.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	“Progress is possible … I know Republicans and Democrats can work together, because I’ve done it.” —Hillary https://t.co/a21aYF7NUj		
0	2016-06-22 19:05:39	en	1542.0	5007.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Families shouldn’t have to spend more than 10% of their income on child care. https://t.co/EYR8iWoYfb		
0	2016-06-22 19:03:24	en	621.0	2175.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	We’ll make companies that ship jobs overseas give back tax breaks they received here at home.		
0	2016-06-22 19:01:12	en	1043.0	3278.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""I will make it a national priority for more companies to share profits with employees. On top of, not instead of, good wages."" —Hillary"		
0	2016-06-22 19:01:09	und	13008.0	28078.0			realDonaldTrump	http://twitter.com/download/iphone	#Imwithyou https://t.co/iY4K7Wcw3C		
0	2016-06-22 19:00:47	en	13887.0	33539.0			realDonaldTrump	http://twitter.com	Hillary says things can't change. I say they have to change. It's a choice between Americanism and her corrupt globalism. #Imwithyou		
0	2016-06-22 18:57:45	en	1805.0	4898.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	We should support our teachers, not scapegoat them. https://t.co/PlnHNleoQN		
0	2016-06-22 18:54:15	en	587.0	1614.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Every child should have a path to success: Pre-K: https://t.co/LI6Zh7Db2N School: https://t.co/KWTLAEJ3tz College: https://t.co/A4pWb3fOf4		
0	2016-06-22 18:50:56	en	679.0	1997.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	We’re going to invest $20 billion specifically to create jobs for young people, especially in communities of color. https://t.co/86wMnjfxhs		
0	2016-06-22 18:44:39	en	2316.0	6727.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	“The heart of my plan will be the biggest investment in American infrastructure in decades.” —Hillary https://t.co/R6Tw2HzMhm		
0	2016-06-22 18:43:37	en	845.0	2756.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Every American willing to work hard should be able to find a job that pays enough to support a family.		
0	2016-06-22 18:36:36	en	966.0	3220.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Too many corporations seem to have forgotten: It’s wrong to take taxpayer dollars with one hand and give out pink slips with the other.		
0	2016-06-22 18:31:11	en	1476.0	4228.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""As we Methodists like to say: do all the good you can for all the people you can in all the ways you can."" —Hillary"		
0	2016-06-22 18:27:33	en	472.0	1383.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Live now from North Carolina: Hillary’s plan to make the economy work for everyone. Watch here. https://t.co/byKmrx9XZy		
1	2016-06-22 17:50:36	en	217.0	601.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Live on Facebook: Join @HFA's @MarlonDMarshall &amp; @JessLivMo to discuss how you can get involved with the campaign → https://t.co/ZSvsI4KPzL	HFA	
0	2016-06-22 16:01:17	en	3652.0	7743.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	This is what real leadership looks like. https://t.co/4Nh6QpqSxL		
0	2016-06-22 12:03:45	en	6845.0	14760.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	FACT: No major company has filed for Chapter 11 more often in the last 30 years than @realDonaldTrump's casinos. https://t.co/t4n55HQuII		
0	2016-06-22 03:48:27	en	3503.0	12512.0			realDonaldTrump	http://twitter.com/download/android	"""@chrisboydbrew: @LouDobbs @realDonaldTrump @FoxBusiness.. Saw your interview.You are the best! Great questions, great answers"" Lou is great"		
0	2016-06-22 03:16:27	en	9845.0	28581.0			realDonaldTrump	http://twitter.com/download/android	Crooked Hillary refuses to say that she will be raising taxes beyond belief! She will be a disaster for jobs and the economy!		
0	2016-06-22 03:04:15	en	2816.0	5110.0			HillaryClinton	http://twitter.com	"""Trump's economic plans would destroy the U.S. economy."" —@TheAtlantic https://t.co/mT42WLYl1H"		
0	2016-06-22 02:01:11	en	988.0	2729.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Hillary took Donald Trump's reckless economic policy to task in Columbus today.  It's worth watching: https://t.co/YfLN8kdRvG		
0	2016-06-22 01:02:13	en	1998.0	4884.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Trump says, “I love playing with debt.” Someone should tell him our economy isn’t a game. https://t.co/CoTyTjMvS6		
0	2016-06-22 00:16:01	en	1372.0	3034.0			HillaryClinton	http://twitter.com/download/iphone	Donald Trump has no actual plan to create jobs. https://t.co/pbSjmQN0k3		
0	2016-06-21 23:01:50	en	1077.0	2672.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"“A proven leader who shares our values."" —@AFLCIO  Why labor unions across industries are backing Hillary: https://t.co/y07F7uvqv3"		
1	2016-06-21 22:08:42	en	643.0	1433.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	.@HillaryClinton uses @realDonaldTrump's words against him in Columbus speech. https://t.co/HtkIwO2hID https://t.co/La8ZUvm09g	OhioPoliticsNow	
0	2016-06-21 21:04:14	en	1965.0	3859.0			HillaryClinton	http://twitter.com	Trump's plan would cut more taxes for the 120,000 richest families than it would for 120 million working Americans. https://t.co/wiIOTQmj6r		
0	2016-06-21 20:44:00	en	3138.0	11133.0			realDonaldTrump	http://twitter.com	I will be interviewed by @LouDobbs tonight on @FoxBusiness 7pm ET		
0	2016-06-21 19:28:18	en	4585.0	10004.0			HillaryClinton	http://twitter.com	.@realDonaldTrump has written a lot of books about business, but they all seem to end at Chapter 11. https://t.co/LU8aCjFm2J		
0	2016-06-21 17:19:22	en	13779.0	33162.0			realDonaldTrump	http://twitter.com	Hillary defrauded America as Secy of State. She used it as a personal hedge fund to get herself rich! Corrupt, dangerous, dishonest.		
0	2016-06-21 17:17:49	en	11832.0	25769.0			realDonaldTrump	http://twitter.com	If you want to know about Hillary Clinton's honesty &amp; judgment, ask the family of Ambassador Stevens.		
0	2016-06-21 17:16:14	en	14301.0	29327.0			realDonaldTrump	http://twitter.com	Hillary took money and did favors for regimes that enslave women and murder gays.		
0	2016-06-21 16:58:07	en	986.0	2641.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	We need to build an economy that ensures everyone gets an equal shot and no one is left behind. Join us: https://t.co/zjlNqBaiHP		
0	2016-06-21 16:55:50	en	2112.0	5572.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	In America, we don’t begrudge people being successful – but we know they shouldn’t do it by destroying other people. https://t.co/lQ1IzXFZrV		
0	2016-06-21 16:55:41	en	6314.0	20086.0			realDonaldTrump	http://twitter.com/download/android	"I am ""the king of debt.""That has been great for me as a businessman, but is bad for the country. I made a fortune off of debt, will fix U.S."		
0	2016-06-21 16:54:34	en	1265.0	3502.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""Imagine him being in charge when your jobs and savings are at stake.  Is this who you want leading us in an emergency?” —Hillary on Trump"		
0	2016-06-21 16:53:07	en	6518.0	15179.0			realDonaldTrump	http://instagram.com	Obama-Clinton inherited $10T in debt and turned it into nearly $20T.  They have bankrupted… https://t.co/1COtt0RPY7		
0	2016-06-21 16:52:03	en	1795.0	4519.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	.@realDonaldTrump, only someone who’s never actually faced the consequences of his mistakes would brag, “I play with bankruptcy.”		
0	2016-06-21 16:50:56	en	1065.0	2325.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""The same people [Trump's] trying to get to vote for him now are people he’s been exploiting for years” —Hillary: https://t.co/dJYqAjRoC8"		
0	2016-06-21 16:46:11	en	16520.0	31913.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Trump has written a lot of books about business—but they all seem to end at Chapter 11.		
0	2016-06-21 16:44:28	en	8936.0	23004.0			realDonaldTrump	http://twitter.com/download/iphone	Hillary Clinton's open borders immigration policies will drive down wages for all Americans - and make everyone less safe.		
0	2016-06-21 16:42:47	en	19256.0	40308.0			realDonaldTrump	http://twitter.com	How can Hillary run the economy when she can't even send emails without putting entire nation at risk?		
0	2016-06-21 16:40:59	en	1030.0	2858.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	“The last time we opted for Trump-style isolationism, it made the Great Depression longer and more painful.” —Hillary		
0	2016-06-21 16:38:07	en	7060.0	18099.0			realDonaldTrump	http://twitter.com	Hillary Clinton surged the trade deficit with China 40% as Secretary of State, costing Americans millions of jobs.		
0	2016-06-21 16:37:25	en	1122.0	2971.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""He’s giving more away to the 120,000 richest...families than he would to 120 million hardworking people."" —Hillary on Trump's tax plan"		
0	2016-06-21 16:36:40	en	17222.0	39991.0			realDonaldTrump	http://twitter.com	Hillary says this election is about judgment.  She's right.  Her judgement has killed thousands, unleashed ISIS and wrecked the economy.		
0	2016-06-21 16:34:45	en	1452.0	4568.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""President Trump"" would undo so much of the progress we’ve made over the past 8 years under President Obama.  We can't let that happen."		
0	2016-06-21 16:32:34	en	1023.0	3153.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	“The full faith and credit of the United States is not something we can just gamble away.” —Hillary on Trump's reckless economic plan		
0	2016-06-21 16:31:01	en	2174.0	4617.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""He says women will start making equal pay as soon as they do as good a job as men—as if we aren’t already."" —Hillary on @realDonaldTrump"		
0	2016-06-21 16:29:50	en	1509.0	3394.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""Donald Trump actually stood on a debate stage in November and said that wages are too high in this country."" —Hillary"		
0	2016-06-21 16:28:17	en	1485.0	3332.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Donald Trump is proud of his recklessness—that’s his business. But when he’s running for president, it’s ours.		
0	2016-06-21 16:26:47	en	2809.0	3948.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	.@TheEconomist declared Donald Trump one of the 10 biggest threats to the global economy. https://t.co/66kTxlywHU https://t.co/He9Xl3zsRO		
0	2016-06-21 16:24:54	en	943.0	2287.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	.@elizabethforma and @MittRomney agree: Trump would put us into a deep recession. https://t.co/66kTxlywHU https://t.co/W2VMrpoSWH		
0	2016-06-21 16:23:39	en	750.0	1958.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	“I’ll admit—it's a little wonky, but...I sweat the specifics because they matter.” https://t.co/JY5wpA23Bv https://t.co/FocZqOVLia		
0	2016-06-21 16:20:12	en	1376.0	3577.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""If you’re running for president, you should say what you want to do, how you’re going to pay for it, and how you’ll get it done."" —Hillary"		
0	2016-06-21 16:10:32	en	631.0	1839.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Our president should fight for families—not just themselves.  Hillary speaks on the economy, live from Ohio: https://t.co/YfLN8kdRvG		
0	2016-06-21 15:51:10	en	2208.0	4281.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"Donald Trump's tax plan would add $30 trillion to the national debt over 20 years. That's ""trillion""—with a ""t."" https://t.co/o79WRixL9A"		
1	2016-06-21 15:16:37	en	62341.0	113861.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Gun violence requires more than moments of silence. It requires action. In failing that test, the Senate failed the American people.	POTUS	
0	2016-06-21 15:05:16	en	2747.0	4380.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	What is Trump spending his meager campaign resources on? Why, himself, of course. https://t.co/6LsNwf4gTL		
0	2016-06-21 14:22:08	en	9207.0	27735.0			realDonaldTrump	http://twitter.com	I will be making a big speech tomorrow to discuss the failed policies and bad judgment of Crooked Hillary Clinton.		
0	2016-06-21 14:02:51	en	2570.0	3989.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""Trump's economic proposals could produce a prolonged recession...and reduce employment by 3.5 million jobs."" —@WSJ https://t.co/MOPrGeCzSz"		
0	2016-06-21 12:58:19	en	4657.0	7362.0			HillaryClinton	http://twitter.com	Trump's gotten rich driving companies into the ground. What will he do to the U.S. economy?  Oh wait—we know: https://t.co/MOPrGekYtZ		
0	2016-06-21 10:38:49	en	8383.0	25288.0			realDonaldTrump	http://twitter.com/download/android	Crooked Hillary Clinton is totally unfit to be our president-really bad judgement and a temperament, according to new book, which is a mess!		
0	2016-06-21 02:43:25	en	1812.0	5387.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	.@JoeBiden is right—Donald Trump’s worldview doesn't reflect our values, and it’s not who we are. https://t.co/k6F440uf8t		
0	2016-06-21 01:19:51	en	3739.0	7777.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	It’s time to demand more than thoughts and prayers from our elected officials. https://t.co/LGl3QkhGAI #DisarmHate https://t.co/ehqCXheGqP		
0	2016-06-21 00:42:30	en	6741.0	13775.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Enough. -H https://t.co/3herO6i1Pr		
0	2016-06-21 00:26:27	en	21333.0	20541.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	An overwhelming majority of Americans (and gun owners) support steps to reduce gun violence.  RT if you're one of them. #DisarmHate		
0	2016-06-20 21:28:32	en	2049.0	5728.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	America has always been a nation of immigrants and refugees. On #WorldRefugeeDay, let's reaffirm our commitment to welcoming them. -H		
0	2016-06-20 21:19:05	en	1567.0	3992.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Our prayers are not enough to prevent gun violence.  Tell your senators to vote to expand background checks tonight: https://t.co/NLNnxCplEf		
0	2016-06-20 21:01:56	en	1252.0	4031.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	You inspire me too, @ChrisMurphyCT. Let's all demand action on gun violence prevention: https://t.co/yafqJygzVf https://t.co/1Eh4uVmtmB		
0	2016-06-20 20:44:11	en	1391.0	3537.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Tonight, the Senate will vote on commonsense measures to prevent gun violence. Tell your senators you support them: https://t.co/ukrcuor0YJ		
0	2016-06-20 20:19:24	en	2720.0	8432.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	This is just common sense. It's time for Congress to act. https://t.co/SsJuC4D7Pm		
0	2016-06-20 19:56:27	en	1578.0	3811.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	We owe families of gun violence victims more than prayers.  Tell your senators to act on gun violence prevention: https://t.co/v0defjTptE		
0	2016-06-20 15:07:38	en	850.0	3628.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	A behind-the-scenes look at a historic night. https://t.co/LXO5OmgkyL https://t.co/w06yCUfbpz		
1	2016-06-20 14:36:07	en	602.0	844.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"Bottom line from @MoodysAnalytics : @realDonaldTrump 's economic plans would cause a ""lengthy recession."" https://t.co/jFWnV1uLiE"	mpshapiro	
0	2016-06-20 12:55:20	en	1721.0	6752.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Happy first day of summer. https://t.co/yfuIRFr6mG		
0	2016-06-20 10:24:12	en	7802.0	30205.0			realDonaldTrump	http://twitter.com/download/android	When I said that if, within the Orlando club, you had some people with guns, I was obviously talking about additional guards or employees		
0	2016-06-20 02:10:40	en	4565.0	11618.0			HillaryClinton	http://twitter.com	Gay rights are human rights and human rights are gay rights. Being LGBT does not make you less human. https://t.co/JkWZto9fz9		
0	2016-06-20 01:22:16	en	5640.0	21414.0			realDonaldTrump	http://twitter.com/download/android	.@DJohnsonPGA We are so proud of you Dustin. Your reaction under pressure was amazing. First of many Majors. You are a true CHAMPION!		
0	2016-06-20 00:55:15	en	801.0	2811.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	You'll want to read the story behind this photo. https://t.co/Qg7hNkJQgN https://t.co/e7yO9jLF7P		
0	2016-06-19 23:28:40	en	1507.0	4509.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Shirley was 5 years old when women won the right to vote. Today, she's rooting for the first woman president. https://t.co/azwiTfH9th		
1	2016-06-19 21:57:48	en	2023.0	15858.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	At 7:41 AM Saturday, our family and hearts expanded with Aidan’s arrival. We are blessed. https://t.co/QKUMV3ls4N	ChelseaClinton	
1	2016-06-19 21:08:15	en	4542.0	33791.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Aidan has made two dads very happy this Father's Day. Hillary and I are thrilled for Marc and Chelsea! https://t.co/vPuwDA3Lvr	billclinton	
0	2016-06-19 20:36:37	en	5410.0	33971.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	What a joy being with our new grandson, Aidan. So grateful. -H https://t.co/0687tOERez		
0	2016-06-19 20:20:27	en	1184.0	2743.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Imagine if this was our president. https://t.co/DCZLKQAfqx		
1	2016-06-19 18:34:38	en	872.0	2931.0			HillaryClinton	http://twitter.com	Hillary remembers her dad on Father's Day. https://t.co/0XQPI7FCJw	HFA	
0	2016-06-19 16:11:53	en	1102.0	4087.0			HillaryClinton	http://twitter.com	They may be too young to vote, but these supporters are making their voices heard. https://t.co/LHYz7Jknhg		
0	2016-06-19 14:09:59	en	3102.0	17771.0			HillaryClinton	http://twitter.com	Happy Father's Day, @BillClinton! https://t.co/3C2RFFuIAr		
0	2016-06-19 13:17:35	en	10397.0	28973.0			realDonaldTrump	http://twitter.com/download/android	"""@bfraser747: Watch out HillaryClinton 👿 Support @realDonaldTrump 🇺🇸 🇺🇸 #MakeAmericaGreatAgain 🇺🇸 https://t.co/UTYOLo7wGF"""		
0	2016-06-19 03:01:15	en	10489.0	27188.0			realDonaldTrump	http://twitter.com/download/iphone	Yesterday's failing @NYTimes fraudulently shows an empty room prior to my speech, when in fact, it was packed! https://t.co/iFuf8MdTEH		United States
0	2016-06-19 02:57:51	en	7679.0	25807.0			realDonaldTrump	http://twitter.com/download/iphone	How can the NY Times show an empty room hours before my speech even started when they knew it was going to be packed? So totally dishonest!		United States
0	2016-06-19 02:24:56	en	4907.0	14175.0			realDonaldTrump	http://twitter.com/download/iphone	Donald Trump's Speech Is a Game Changer. #Trump2016 https://t.co/VXjtSivvuU https://t.co/dIK3IyrYGC		
0	2016-06-19 01:28:32	en	3648.0	12939.0			realDonaldTrump	http://twitter.com/download/iphone	See you soon Arizona! #Trump2016 https://t.co/W4z2eW5ay4		
0	2016-06-19 01:10:55	en	5047.0	16193.0			realDonaldTrump	http://twitter.com/download/iphone	I love you Arizona! Thank you! #Trump2016 #AmericaFirst https://t.co/QuTsSmeVdO		Phoenix, AZ
1	2016-06-19 00:55:25	en	381.0	975.0			HillaryClinton	http://twitter.com/download/iphone	.@Pontifex is right: Climate change hurts the vulnerable most of all. Let's care for our common home. https://t.co/aNn1TB04s9.  #LaudatoSi	rosenbergerlm	
1	2016-06-19 00:05:13	en	2446.0	5537.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	"""We've got a candidate in Hillary Clinton who is a fighter. We got one tough cookie."" —@SenWarren https://t.co/vU6PbTlsY4"	HFA	
0	2016-06-18 20:57:24	en	1026.0	2572.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Donald Trump launched his campaign one year ago this week. And what a year it’s been. https://t.co/ag02ZD9QOP		
1	2016-06-18 20:13:48	en	978.0	2625.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	I've witnessed a lot of special moments as @HillaryClinton's photographer, but June 7 was something special. https://t.co/ErQG2P6zid	barb_kinney	
0	2016-06-18 20:08:18	en	7119.0	19368.0			realDonaldTrump	http://twitter.com/download/iphone	MAKE AMERICA GREAT AGAIN! MAKE AMERICA SAFE AGAIN! #Trump2016 #AmericaFirst https://t.co/vN4K8FvQNT		Cirque du Soleil - Mystere At Treasure Island
0	2016-06-18 19:39:17	en	3557.0	11816.0			realDonaldTrump	http://twitter.com/download/iphone	Thank you Las Vegas, Nevada! #Trump2016 #AmericaFirst  https://t.co/vhGwmhGCVR https://t.co/m1EIra7YMU		Nevada, USA
0	2016-06-18 17:51:08	en	2588.0	12883.0			realDonaldTrump	http://twitter.com/download/android	In Las Vegas, getting ready to speak!		
0	2016-06-18 17:33:50	en	1701.0	4866.0			HillaryClinton	http://twitter.com/download/iphone	“I’m supporting Hillary Clinton because she’s a fighter, a fighter with guts.” —@SenWarren to the @BostonGlobe https://t.co/6MANlMY3oV		
0	2016-06-18 17:22:31	en	2780.0	9780.0			realDonaldTrump	http://twitter.com/download/iphone	Join me in Phoenix, Arizona today at 4pm! #Trump2016 #AmericaFirst https://t.co/PVB6QX7VpK https://t.co/hSaIurAfvD		
1	2016-06-18 17:02:24	en	3906.0	18824.0			HillaryClinton	http://twitter.com/download/iphone	Marc and I are overwhelmed with gratitude and love as we celebrate the birth of our son, Aidan Clinton Mezvinsky.	ChelseaClinton	
0	2016-06-18 15:42:24	en	1826.0	5234.0			HillaryClinton	http://twitter.com	If your business or organization is hiring and needs someone to get the job done, hire a veteran. https://t.co/sKlNiCFtMM		
0	2016-06-18 13:41:16	en	5994.0	15626.0			HillaryClinton	http://twitter.com	On June 18, 1983, Sally Ride became the first American woman and first LGBT astronaut to go to space. https://t.co/tT08U2WiiW		
0	2016-06-18 02:44:21	en	3422.0	12714.0			realDonaldTrump	http://twitter.com/download/iphone	Thank you Houston, Texas!  #AmericaFirst #Trump2016  https://t.co/593p8uRPhq		Houston, TX
0	2016-06-18 00:13:43	en	4633.0	12097.0			HillaryClinton	http://twitter.com/download/iphone	Gun violence and hate aren't isolated—homophobia in Orlando, racism in Charleston. We need to fight them together. https://t.co/HcBJzknBz7		
0	2016-06-17 23:56:54	en	3192.0	10605.0			realDonaldTrump	http://twitter.com/download/iphone	Thank you! #AmericaFirst  https://t.co/TZf8uwQO4L		Houston, TX
0	2016-06-17 23:55:29	en	3375.0	10403.0			realDonaldTrump	http://twitter.com/download/iphone	The convention in Cleveland will be amazing!  https://t.co/NlF2Gcr915		Houston, TX
0	2016-06-17 23:51:43	en	2664.0	9396.0			realDonaldTrump	http://twitter.com/download/iphone	Thank you- on my way!  https://t.co/uTCXPbWpve		Houston, TX
0	2016-06-17 23:24:13	en	2687.0	9426.0			realDonaldTrump	http://twitter.com/download/iphone	Thank you @DallasPD!  https://t.co/ORJyN4FsNI		
0	2016-06-17 21:14:59	en	3755.0	12059.0			realDonaldTrump	http://twitter.com/download/iphone	Join me in Phoenix, Arizona tomorrow at 4pm! #Trump2016 #AmericaFirst https://t.co/PVB6QX7VpK https://t.co/B51r30Mazd		
0	2016-06-17 21:09:57	en	1450.0	3522.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	In the spirit of the #Charleston9, let’s bridge our divides, fight for change, and remember that love never fails. https://t.co/VL9HAhzoTY		
0	2016-06-17 20:06:25	en	2148.0	5742.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	We can't stop fighting until every LGBT American can live life freely, openly, and without fear. https://t.co/9XaF4l4n21		
0	2016-06-17 18:38:54	en	4109.0	12174.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	One year ago we lost 9 lives in Charleston. 49 in Orlando on Sunday. 26 in Newtown. Too many others. This has to stop. We need to change. -H		
0	2016-06-17 18:15:12	en	2672.0	7516.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	You don't have to be LGBT to stand with the LGBT community. We all have a stake in equality. Thank you, Michael. https://t.co/EfEMVugWCp		
0	2016-06-17 17:07:23	en	4469.0	13938.0			realDonaldTrump	http://twitter.com/download/iphone	THANK YOU! #AmericaFirst https://t.co/qp07UfnnjM		
0	2016-06-17 16:29:14	en	4755.0	9342.0			HillaryClinton	http://twitter.com	"Donald Trump says he's ""the real friend"" of the LGBT community.  Yeah, no. https://t.co/TWwZKC5ARS"		
1	2016-06-17 15:27:37	en	4469.0	13227.0			realDonaldTrump	http://twitter.com/download/iphone	Honored to pray for my friend, @realDonaldTrump, at tonight's Dallas rally. #TrumpDallas c: @DanScavino https://t.co/BcgWuszPnu	robertjeffress	
0	2016-06-17 13:57:36	en	1787.0	3515.0			HillaryClinton	https://about.twitter.com/products/tweetdeck	Trump has made a big show of supposedly supporting veterans. In reality, he's done the exact opposite. https://t.co/LipYR4dYxI		
0	2016-06-17 12:39:27	en	1542.0	6537.0			HillaryClinton	http://twitter.com	Helpful. https://t.co/zB9dY1Of3P		
0	2016-06-17 11:24:04	en	15977.0	38794.0			realDonaldTrump	http://twitter.com/download/android	MAKE AMERICA GREAT AGAIN! MAKE AMERICA SAFE AGAIN!		
0	2016-06-17 11:20:36	en	7272.0	23014.0			realDonaldTrump	http://twitter.com/download/android	People very unhappy with Crooked Hillary and Obama on JOBS and SAFETY! Biggest trade deficit in many years! More attacks will follow Orlando		
0	2016-06-17 11:04:58	en	4785.0	19485.0			realDonaldTrump	http://twitter.com/download/android	Amazing crowd last night in Dallas - more spirit and passion than ever before. Today, all over the great State of Texas!		
